SMILES	RT
CC(C(=O)O)NC(=O)C(CCSC)N	46.56190877
C(CC(=O)O)CNCCC(=O)O	120.0945638
CSCCC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N	105.3590729
C1=CC=C(C=C1)C(=O)NCC(=O)O	50.31366353
CN1CCCC1C2=C[N+](=CC=C2)C	70.6345527
C1=C(NC=N1)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N	151.3309673
C1=CC=C(C=C1)C(=O)OC(CC(=O)O)C(=O)O	77.40861792
CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)OC(C)C)O)O	17.40251351
C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O	16.51761988
CCCCNC(=O)NC1=CC=C(C=C1)CC2=CC=C(C=C2)NC(=O)NCCCC	14.08723989
CN1C=NC2=C1C(=O)NC(=O)N2C	16.90569973
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2	22.96198536
CC1(CNC(CN1)(C)C)C	122.3684419
CCCCCCCC[N+](C)(C)C	22.75476727
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O	126.497273
CC(C)C1=CC(=CC=C1)S(=O)(=O)O	17.28821884
CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O	95.07846825
C(CN)C(C(=O)O)N	19.40602971
CCC(C)C(C(=O)O)NC(=O)C(CCCCN)N	129.2806592
C(CC(=O)C(=O)O)CC(=O)O	107.2623596
C1=CC=C(C=C1)CC(C(=O)NC(CCCN=C(N)N)C(=O)NC2=CC3=CC=CC=C3C=C2)N	92.67566709
CCC(C)C(C(=O)O)NC(=O)C(C(C)C)NC(=O)C(CC1=CN=CN1)N	109.3661887
CC(C(C(=O)O)NC(=O)CNC(=O)C(CO)N)O	137.8908317
C(CCNCC(=O)C(C(C(CO)O)O)O)CC(C(=O)O)N	152.6714839
NC(=O)c1ccc[n+](C2OC(CO)C(O)C2O)c1	108.4039753
CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O	75.49887068
CSCCC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N	94.08649734
C(C(=O)O)(Cl)Cl	30.0426765
CCCCCCC=CCCCCCCCCOCC(O)COP(=O)(O)OCCN	82.43922102
CCC=CCC=CCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O	94.11653701
CN(C)C1=NC2=C(C(=O)N1)NC=N2	77.58310942
C1CC2=CC=CC=C2N(C(=O)C1NC(CCC3=CC=CC=C3)C(=O)O)CC(=O)O	97.94345532
CSC1=C(C(=O)NC=N1)C#N	149.5198682
C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F	10.56488896
C1=CC=C2C=C(C(=CC2=C1)C(=O)O)N	66.2022929
CC1=CC(=C(C=C1S(=O)(=O)O)OC)N	42.67150345
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCNCC3)N)OC	92.37434773
C1=CC(=C(C=C1CCN)O)OC2C(C(C(C(O2)C(=O)O)O)O)O	135.8014181
CN1C(CCC1=O)C2=CN=CC=C2	18.68708909
COC1=CC2=C(CC3C4C2(CCCC4)CCN3)C=C1	33.39930673
C1=CC=C(C=C1)NCC#N	86.90272117
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)O	81.80078269
C(CC(=O)N)C(C(=O)O)NC(=O)C(CC(=O)N)N	139.5240995
CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O	13.77487162
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC	68.82811532
CC(C1=CC=CC=C1)N	55.96673768
CC1C(C2(C(C2(C)C)C3C1(C4C=C(C(=O)C4CC(=C3)CO)C)O)OC(=O)C)O	13.81898203
CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC	19.99306329
C1CN=C(N1)C2=CC=CC=C2	46.71395127
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N	108.4883422
CCCC(CC1CCCC(N1)CC(=O)C)O	15.38955308
CCCCCCCCCCCCCCN	21.38458014
CC(C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CC2=CN=CN2)N)O	135.9836533
C1=C(C=C(C=C1C(=O)O)Cl)C(=O)O	11.84581825
C1=CC=C2C(=C1)C=CC3=C2C=C(N3)C(=O)O	20.92505521
CCC(C)C(C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CCCN=C(N)N)N	119.4777361
CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	25.46296465
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)O	68.71721125
CC(C(C1=CC=CC=C1)O)N	71.09744381
CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OS(=O)(=O)O)C)C	14.8186065
CC(C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2)O	108.0826833
C(CCN=C(N)N)CC(=O)O	101.7249309
C12=C(NC(=O)N1)NC(=O)NC2=O	113.0236858
CC1=CC(=C(C=C1C)O)C(=O)C	12.54864035
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCCN)O)O	149.7546777
C1=CC=C(C=C1)CC(C(=O)NC(CC(=O)O)C(=O)O)N	114.5391374
C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	24.16567949
CCCCCCCCCCCCCCCC[N+](C)(C)C	19.36290228
CC1=C(NC2=C1C=CC=C2[N+](=O)[O-])C	94.73754608
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])O	82.9266319
CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C	16.21774906
CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCC	18.0152152
C1=CC(=CC=C1CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N)O	136.0833578
C1CCC(=O)OCCOCCOC(=O)C1	16.08636758
CN(CC(=O)O)C(=N)N	117.1630328
CC(C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)O)N	135.4439148
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N	149.9173063
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O	15.92085382
C1=CC=C2C(=C1)C(=CN2)CC(=O)NCC(=O)O	70.89944182
CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C	12.82514907
CC(C)C(C(=O)O)NC(=O)N	110.3722838
C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)OC4C(C(C(C(O4)C(=O)O)O)O)O	101.6994643
C1=CC=C(C=C1)CC(C(=O)NC(CO)C(=O)O)N	113.2800838
CCC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)NC(CC1=CC=CC=C1)C(=O)O)N	118.9781785
CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl	39.42721731
CS(=O)CCC(C(=O)O)N	124.2700952
CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	83.10875478
C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5	26.41491874
CN(C)C1=CC=NC=C1	46.03235206
CC(C)(C)C1=CC(=C(C=C1)OP(=O)(OC2=C(C=C(C=C2)C(C)(C)C)C(C)(C)C)OC3=C(C=C(C=C3)C(C)(C)C)C(C)(C)C)C(C)(C)C	11.65876237
CC(C)CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	23.54655797
C(CCN)CC(C(=O)NC(CC(=O)O)C(=O)O)N	148.7014974
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	93.74901212
C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)O	142.9371306
CC(C)C(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N	93.23825386
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	49.58388268
C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N	34.31634158
CC1=NC=C(C=C1)C(=O)O	106.5380367
CC1=C(C=CC=N1)O	17.47608532
CC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)O	63.47994761
CCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O	12.17064953
CC(=O)N(O)CCCCCN=C(O)CC(O)(CC(O)=NCCCCCN(O)C(C)=O)C(=O)O	12.15475686
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O	150.8154048
C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)NC(=O)C)O)CO)CO)O)O)O)O)O	133.9860395
CC(C)CC(C(=O)NC(C(C)C)C(=O)O)N	95.52190989
CCC(C)C(C(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(C(C)O)[NH3+]	96.12161418
C1=CC(=CC(=C1)OS(=O)(=O)O)C(=O)NCC(=O)O	106.7092095
C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	30.66853858
C1=CC=C(C=C1)C(C(=O)O)NC(=O)N	88.21587812
C(CCNCC(=O)O)CC(C(=O)O)N	148.7925918
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O	138.1475382
CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O	26.88089483
CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O	28.1535423
C1CCN(CC1)C(=O)N	18.69113098
C1=C(NC=N1)CCNC(=O)CCN	143.3814556
C(C(C(=O)O)N)O	126.5260696
CC(C=CC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	95.1468915
CC(C(C(=O)NC(CCC(=O)O)C(=O)O)N)O	133.4899214
CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4	35.92936673
CC1=NC=C(C(=C1O)CO)CO	28.84220889
CCC(C)C(C(=O)NC(C(C)C)C(=O)O)N	95.41376242
CC1=CC(=C(C=C1)O)O	11.95381992
CCCCCCCCCCCC=CC(C(CO)[NH3+])O	19.38657035
CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCC)O	77.21710491
CC=CC(=O)C1=C(CCCC1(C)C)C	12.90994695
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O	90.43866478
C(CCN)CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)O)N	150.3746338
CC1=NCC(C(N1)C(=O)O)O	119.5789007
CC1=CN(C(=O)N=C1N)C2CC(C(O2)CO)O	83.86516059
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)O)O)N	152.2135949
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC(=O)O	82.85591782
CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC	44.85181293
CC1=CC=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC=C(C=C4)C)C(CO)O	14.44122887
CC(C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N)O	108.4883422
CN=C1C=CC(=C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C)C=C1	21.14562419
CC(=O)NC(CCC(=O)O)C(=O)O	112.5883926
CSCCC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCN=C(N)N)C(=O)O)N	119.4081759
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-]	31.09418491
CC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC1=CC=CC=C1)N	121.4995454
CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C	26.20327533
CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(C(C)O)C(=O)O)N	122.6016807
C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F	14.61183315
CC(=CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O)CO	42.14266343
CCCCCCCCCCCCCCOS(=O)(=O)O	13.73052077
CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O	100.2341649
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	80.67815176
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=O)NC2=O	145.30444
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	84.22588041
C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N	76.92106019
CC(=O)C1=CC=CC=C1	12.25025656
CC(C)CC(C(=O)O)NC(=O)C(C(C)C)NC(=O)C(CC1=CC=C(C=C1)O)N	93.43332882
C(CCC(=O)O)CC=CCC(=O)O	20.49482564
CC(=O)NC(CCC(=O)N)C(=O)O	112.1365584
CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C	15.07270865
CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C	27.73245426
CCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	119.7204218
C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N	99.28855097
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O	92.81838444
C(CC(=O)O)C(C(=O)NC(CCC(=O)N)C(=O)O)N	145.1060235
C1CCC(CC1)NCC(CS(=O)(=O)O)O	16.73957927
C1C(C(OC1N2C=CC(=O)NC2=O)CO)O	31.27323046
C1CC(OC1CO)N2C=CC(=NC2=O)N	117.95437
CC(COC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2	12.46656321
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)O	94.96565164
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COS(=O)(=O)O)O)C)O	16.76197315
C1=CC=C(C(=C1)C(=O)NCC(=O)O)O	28.57921683
CC(CCC(=O)NC(CC1=CC=CC=C1)C(=O)O)C2CCC3C2(C(CC4C3C(CC5C4(CCC(C5)O)C)O)O)C	76.79977963
CSCCC(C(=O)NC(CCC(=O)N)C(=O)O)N	121.8687378
C(CCN)CC(C(=O)O)NC(=O)CN	147.1358652
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2	14.77549812
CC1=CC(=CC(=C1O)C(C)(C)C)CN2CCOCC2	12.25025656
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)O)N	79.95336302
CC(=O)NC(C=O)C(C(C(CO)O)OC1C(C(C(C(O1)CO)O)O)O)O	122.0581248
CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N	15.61143493
CCCCCCCCCCCC(=O)NCC(=O)O	19.32169648
CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)O)N	138.0345523
CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC	43.9364898
CCCCCCCCCCCC(=O)NCCO	25.65947359
C1=CC2=NC=CN2C=C1	53.9151295
CC(=C)C(=O)N	128.1375095
C1=CC=C(C=C1)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC(=O)N)N	134.3312163
CCC=CCC=CCC=CCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	42.72209024
CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N	28.22418037
C(C(=O)O)N(CC(=O)O)CC(=O)O	147.9028416
COC1=CC=C(C=C1)N2CCNCC2	15.10191057
C1=CC=C(C=C1)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O)N	123.3470698
C(CCN)CC(C(=O)O)NC(=O)C(CO)N	148.7070362
CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4OS(=O)(=O)O)C	16.70281767
C(C(=O)O)(C(=O)O)N	62.91609664
C(CC(C(=O)O)N)CNC(=O)N	129.0178952
CC1=C(C=C(C=C1)C=O)C	13.81898203
C1=CC(=CC=C1C2=CC(=S)SS2)O	12.48589492
CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O	144.5151976
CC(C)(CC(=O)O)C(=O)O	21.51411385
CC(C)CC(C(=O)NC(CC1=CN=CN1)C(=O)O)NC(=O)C(CCCCN)N	147.2295109
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	83.75905557
CC(C)C(CCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O	73.45964129
C(C(C(=O)O)N)C(C(=O)O)O	134.3964816
C1CC(NC1)C(=O)N	90.7471294
C1=C(C=NC2=C(C(=NN21)C(=O)O)Cl)Br	55.05504989
CC(C)C(C(=O)O)NC(=O)C1CCCN1	92.03152123
CC(C)C(C(=O)O)NC(=O)C(CC1=CN=CN1)N	125.9340292
C1CNC2=CC=CC=C2C1=O	44.90805512
CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O	17.8325781
CCCCCC(C=CC1C=CC(=O)C1CC=CCCCC(=O)O)O	17.47424328
CC(C)CC(C(=O)O)NC(=O)C1CCCN1C(=O)C(CCC(=O)N)N	112.3285917
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	75.85488869
C1CNCC2=C1C=NN2	109.7312531
CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4N3	13.77156558
CN(C1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl)C(=O)OC4C(C(C(C(O4)C(=O)O)O)O)O	82.66532709
CC(C)C(C(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(CC1=CN=CN1)N	132.7492756
CC(=O)NC1=CC=C(C=C1)O	112.464653
CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC	17.88370808
C1=CC(=CC(=C1)OS(=O)(=O)O)CC(=O)O	59.87621446
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	81.28073075
CN(C)CCN1C2=CC=CC=C2SC(C(C1=O)O)C3=CC=C(C=C3)OC	28.53723383
CCCCCCCCCCCC(=O)C1=CC2=C(C=C1)C=C(C=C2)N(C)C	12.6653197
CCC(C)C(C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)O)N	133.7126537
CCOC(=O)C=CC1=CC=C(C=C1)O	30.90110023
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)O	79.34970482
C1=CC=C2C(=C1)C(=CN2)C(=O)CO	15.05782131
C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O	149.6993983
CC(C)C(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC1=CN=CN1)N	146.2226017
C(C1C(C(C(C(O1)OCC(C(C(C(C=O)O)O)O)O)O)O)O)O	127.0392505
CCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCC/C=C\CCCCCCCC)O	75.56603421
C1CN2CC3=C(CC2C4=CC5=C(C=C41)OCO5)C=CC6=C3OCO6	12.46206863
C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N	137.3801088
CC1=NC=C(C(=C1O)CO)C=O	28.75264215
COC(=O)C1=COC(C(C1CC=O)C=C)OC2C(C(C(C(O2)CO)O)O)O	125.551007
CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O	82.66539781
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2	19.3219084
CC(C(=O)O)NC(=O)CCC(C(=O)O)N	129.8230529
C1COCCN1	93.12309173
CC(C)C(C(=O)O)NC(=O)C(CCC(=O)N)N	118.1303653
C1CCC(CC1)OC(=O)CCC(=O)O	16.38006362
C1=CC=C2C(=C1)C(=O)OC2=O	15.28163512
CC(C(=O)NCC(=O)O)N	133.2551276
C(CCCCCC(=O)O)CCCCCC(=O)O	15.53499838
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	29.60888867
C1=CC2=C(C=C1O)NC=C2C(=O)O	97.97424507
CC[N+](CC)(CC)CC1=CC=CC=C1	24.82289466
C1CC2CC(CC1N2)O	85.02722261
CCCCCCCCC=CCCCCCCCC(=O)OCC	25.5369433
CC(=CC(=O)O)C=CC1(C2(CC(CC1(OC2)C)O)C)O	22.6694328
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	103.0852289
C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	100.5437871
CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O	12.11478245
C1CC(=O)NC1C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)O	141.3795462
CC(CCC(=O)NC(C)C(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	84.56866325
CC1(C(NC(S1)C(C(=O)O)NC(=O)COC2=CC=CC=C2)C(=O)O)C	98.12166228
C1=CC(=C(C=C1C2=CSC(=N2)N)Br)F	51.70604881
CC1(CCCC2(C1C(C3C(C2CO)(O3)C)O)C)C	12.36227058
CCCCCCCCCCCCCCCCSCC(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCC	30.64429893
C1CC(=O)C(C1CC(=O)O)CC=CCCOC2C(C(C(C(O2)CO)O)O)O	82.53881259
C1=CC2=C(NC(=O)O2)N=C1	53.27693957
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	66.13878096
C1=CNC=C(C1=O)C(=O)O	40.15720813
CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2	12.29344453
CCCCC(CC)CN(CCCC)CCCC	20.23196827
CN1CCNCC1	102.0691365
CCNC(=S)NN=CC1=CC=CO1	139.3242662
C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl	13.54355379
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCCC=CCCCCCCCC	85.94641837
C1=CC(=CC=C1CC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)O)N)O	152.4287096
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N	90.29288968
C(CC(=O)O)C(C(=O)NC(CC(=O)N)C(=O)O)N	146.0378384
CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O	53.29210359
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	78.84185583
C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	130.3241608
C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N	60.9453429
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	79.7600046
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)NC#N)N)N)Cl	75.21778823
CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N	89.88002756
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C=O)Cl	26.18171078
CS(=O)(=S)O	24.9897089
CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O	94.62323679
COC1=C(C=CC(=C1)CC(C(=O)O)N)O	109.1217165
C1=CC(=CC(=C1)O)C(=O)NCC(=O)O	87.57559762
C[N+]1(C2CC3=CC4=C(C=C3C1CC5=CC6=C(C=C25)OCO6)OCO4)C	26.47448702
CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C	12.19354064
CC1=NC(=CC=C1)CBr	34.56298591
COC1=C(C=C(C=C1)C=CC(=O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O	94.79654707
C1C(NC(=O)NC1=O)C(=O)O	135.7080846
CC(C)C(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC(=O)N)N	141.6635094
CC(CC(=O)O)O	28.72445428
CC(CN)CN(C)C	82.32253759
CNC(=O)NC(=O)CC#N	44.64227321
CC(C)C(C(=O)NC(C)C(=O)NC(CC1=CN=CN1)C(=O)O)N	131.1086416
CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C	108.2872012
C1=CC=C(C(=C1)OCC(=O)O)Cl	24.37763137
C1CCNC(=O)C(C1)N	95.91861607
CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)OC)OC)OC	24.86267177
COCCOCCOCCO	16.35772264
C(CC(C(=O)NC(CC(=O)O)C(=O)O)N)CN=C(N)N	148.7014974
C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F	23.58251603
C1CC2=C(C1O)C(=O)C3=C(C=C(C=C3O2)C(=O)O)O	15.52192507
C1CC(=O)NC2=C1C=C(C=C2)O	16.07513741
CNC(CCC(=O)O)C(=O)O	93.13954026
C(CCN)CC(C(=O)O)NC(=O)C(CC(=O)O)N	147.6981986
